,Monthly Activities Plan

,SK plant : The Root Purchasing of September 2026  (Total Operation Day 30 days)
,Root rolling Forecast, Plan Original LE0.2026,Latest View,Root purchase forecasting,Remarks
,,(18/12/25),,Most likely
,Root purchase expectation ,,,37200,,,,,,,,Number of Days,30
,Starch content forecasting,,,0.2391935484,,,,,,,,Volume Plan,37200
,Root price forecasting,,,2.939516129,,,,,,,,Farmer Daily supply,200
,PPDS. Forecasting,,,12.2892784895
,Expectation of root source purchasing.,,,Farmer % of supply,Volume/month,Starch (%),Price(B./kg),PPDS (B./kg),Root expense amount (K baht)
,Farmer,,,0.1612903226,6000,23.5,2.625,11.170212766,15750,,,F : 25% ,2.7
,Broker,,,0.8387096774,31200,24,3,12.5,93600,,,B : 25% ,3.05
,Total ,,,1,37200,23.9193548387,2.939516129,12.2892784895,109350

,Expectation of Co-products,,,Portion to root grinding,Volume (tons),Unit price (baht),Total revenue (baht)
,Wash skin,,,0.02,744,0.2,148800
,Soil skin,,,0.061,2269.2,0.03,68076
,Pulp with 79% moisture content,,,0.2,7440,0.282,2098080
,,,,,,Total


,Activities,Response,,Target,,,        Budget,,Remarks
,Farmers-broker visit & ,Buyer,,Continuous root supply through year.,,,15000,, - Farmer-Broker 
,meeting expense for ,,,,,,,,   visit budget 
,Root Sourcing department
,,,,Total,,,15000












,หมายเหตุ : กรณีไม่มีการเซ็นอนุมัติในแบบฟอร์ม ให้แนบเป็นอีเมลล์อนุมัติแทนได้
