,Monthly Activities Plan

,SK plant : The Root Purchasing of May 2026  (Total Operation Day 31 days)
,Root rolling Forecast, Plan Original LE0.2026,Latest View,Root purchase forecasting,Remarks
,,(18/12/25),(11/2/2026),Most likely
,Root purchase expectation ,,47700,39250,,,,,,,,Number of Days,31
,Starch content forecasting,,0.2043501048,0.2097038217,,,,,,,,Volume Plan,39250
,Root price forecasting,,2.8197589099,3.1263057325,,,,,,,,Farmer Daily supply,75
,PPDS. Forecasting,,13.7986663247,14.9081962732
,Expectation of root source purchasing.,,,Farmer % of supply,Volume/month,Starch (%),Price(B./kg),PPDS (B./kg),Root expense amount (K baht)
,Farmer,,,0.0592356688,2325,20.5,2.75,13.4146341463,6393.75,,,F : 25% ,2.95
,Broker,,,0.9407643312,36925,21,3.15,15,116313.75,,,B : 25% ,3.35
,Total ,,,1,39250,20.9703821656,3.1263057325,14.9081962732,122707.5

,Expectation of Co-products,,,Portion to root grinding,Volume (tons),Unit price (baht),Total revenue (baht)
,Wash skin,,,,,0.25
,Soil skin,,,,,0.03
,Pulp with 79% moisture content,,,,,0.352
,,,,,,Total


,Activities,Response,,Target,,,        Budget,,Remarks



,,,,Total,,,0












,หมายเหตุ : กรณีไม่มีการเซ็นอนุมัติในแบบฟอร์ม ให้แนบเป็นอีเมลล์อนุมัติแทนได้
