,Monthly Activities Plan

,KSN plant : The Root Purchasing of May 2026 (Total Operation Day 31 days) Rev.:01
,Root rolling Forecast, Plan Original LE0.2026,Latest View,Root purchase forecasting,Remarks
,,(18/12/25),(2/4/26),Most likely
,Root purchase expectation ,21700,21700,15500," - The estimated volume supply is approximately 500 tons/day,
   With farmers contributing about 60 tons /day.
 - According to this month’s projection reference, the industry is facing high competition from starch mills and cassava chip factories, limited root supply, low starch content.",,,,,,,Number of Days,31
,Starch content forecasting,0.2155,0.2155142857,0.1944,,,,,,,,Volume Plan/day,500
,Root price forecasting,2.18,3.005,3.3316,,,,,,,,Volume Plan/montn,15500
,PPDS. Forecasting,10.1160092807,13.9433912237,17.1378600823,,,,,,,,Farmer Daily supply,60
,Expectation of root source purchasing.,,,Farmer % of supply,Volume/month,Starch (%),Price(B./kg),PPDS (B./kg),Root expense amount (K baht)
,Farmer,,,0.12,1860,19,3.05,16.0526315789,5673,,,F : 25% ,3.35
,Broker,,,0.88,13640,19.5,3.37,17.2820512821,45966.8,,,B : 25% ,3.65
,Total ,,,1,15500,19.44,3.3316,17.1378600823,51639.8

,Expectation of Co-products,,,Portion to root grinding,Volume (tons),Unit price (baht),Total revenue (baht)
,Wash skin,,,,,0.12,0
,Soil skin,,,,,0.03,0
,Pulp,,,,,0.134,0
,,,,,,Total


,Activities,Response,,Target,,,        Budget,,Remarks
,Farmers-broker visit & ,Buyer,,Continuous root supply through year.,,, -,, - Farmer-Broker 
,meeting expense for ,,,,,,,,   visit budget 
,Root Sourcing department
,,,,Total,,,0















,หมายเหตุ : กรณีไม่มีการเซ็นอนุมัติในแบบฟอร์ม ให้แนบเป็นอีเมลล์อนุมัติแทนได้
