,Monthly Activities Plan

,KSN plant : The Root Purchasing of October 2026 (Total Operation Day 31 days)
,Root rolling Forecast, Plan Original LE0.2026,Latest View,Root purchase forecasting,Remarks
,,(1/12/25),,Most likely
,Root purchase expectation ,,,21700,,,,,,,,Number of Days,31
,Starch content forecasting,,,0.252,,,,,,,,Volume Plan/day,700
,Root price forecasting,,,2.9057142857,,,,,,,,Volume Plan/montn,21700
,PPDS. Forecasting,,,11.5306122449,,,,,,,,Farmer Daily supply,200
,Expectation of root source purchasing.,,,Farmer % of supply,Volume/month,Starch (%),Price(B./kg),PPDS (B./kg),Root expense amount (K baht)
,Farmer,,,0.2857142857,6200,25.45,2.77,10.884086444,17174,,,F : 25% ,2.75
,Broker,,,0.7142857143,15500,25.1,2.96,11.7928286853,45880,,,B : 25% ,2.95
,Total ,,,1,21700,25.2,2.9057142857,11.5306122449,63054

,Expectation of Co-products,,,Portion to root grinding,Volume (tons),Unit price (baht),Total revenue (baht)
,Wash skin,,,0.02,434,0.12,52080
,Soil skin,,,0.061,1323.7,0.03,39711
,Pulp,,,0.2,4340,0.134,581560.0000000001
,,,,,,Total


,Activities,Response,,Target,,,        Budget,,Remarks
,Farmers-broker visit & ,Buyer,,Continuous root supply through year.,,, -,, - Farmer-Broker 
,meeting expense for ,,,,,,,,   visit budget 
,Root Sourcing department
,,,,Total,,,0















,หมายเหตุ : กรณีไม่มีการเซ็นอนุมัติในแบบฟอร์ม ให้แนบเป็นอีเมลล์อนุมัติแทนได้
