,Monthly Activities Plan

,KSN plant : The Root Purchasing of December 2026 (Total Operation Day 30 days)
,Root rolling Forecast, Plan Original LE0.2026,Latest View,Root purchase forecasting,Remarks
,,(1/12/25),,Most likely
,Root purchase expectation ,,,15600,,,,,,,,Number of Days,26
,Starch content forecasting,,,0.275,,,,,,,,Volume Plan/day,600
,Root price forecasting,,,3.2166666667,,,,,,,,Volume Plan/montn,15600
,PPDS. Forecasting,,,11.696969697,,,,,,,,Farmer Daily supply,100
,Expectation of root source purchasing.,,,Farmer % of supply,Volume/month,Starch (%),Price(B./kg),PPDS (B./kg),Root expense amount (K baht)
,Farmer,,,0.1666666667,2600,28,2.95,10.5357142857,7670.0,,,F : 25% ,2.8
,Broker,,,0.8333333333,13000,27.4,3.27,11.9343065693,42510,,,B : 25% ,3.15,,Rice and Sugar cane harvesting
,Total ,,,1,15600,27.5,3.2166666667,11.696969697,50180

,Expectation of Co-products,,,Portion to root grinding,Volume (tons),Unit price (baht),Total revenue (baht)
,Wash skin,,,0.02,312,0.12,37440
,Soil skin,,,0.061,951.6,0.03,28548
,Pulp,,,0.2,3120,0.134,418080.0000000001
,,,,,,Total


,Activities,Response,,Target,,,        Budget,,Remarks
,Farmers-broker visit & ,Buyer,,Continuous root supply through year.,,, -,, - Farmer-Broker 
,meeting expense for ,,,,,,,,   visit budget 
,Root Sourcing department
,,,,Total,,,0















,หมายเหตุ : กรณีไม่มีการเซ็นอนุมัติในแบบฟอร์ม ให้แนบเป็นอีเมลล์อนุมัติแทนได้
