,Monthly Activities Plan

,KSN plant : The Root Purchasing of March 2026 (Total Operation Day 31 days)
,Root rolling Forecast, Plan Original LE0.2026,Latest View,Root purchase forecasting,Remarks
,,(1/12/25),(16/01/26),Most likely
,Root purchase expectation ,21700,20150,20150,,,,,,,,Number of Days,31
,Starch content forecasting,0.265,0.2618461538,0.2618461538,,,,,,,,Volume Plan/day,650
,Root price forecasting,2.63,2.8946153846,2.8946153846,,,,,,,,Volume Plan/montn,20150
,PPDS. Forecasting,9.92,11.0546415981,11.0546415981,,,,,,,,Farmer Daily supply,300
,Expectation of root source purchasing.,,,Farmer % of supply,Volume/month,Starch (%),Price(B./kg),PPDS (B./kg),Root expense amount (K baht)
,Farmer,,,0.4615384615,9300,26.4,2.83,10.7196969697,26319.0,,,F : 25% ,2.75
,Broker,,,0.5384615385,10850,26,2.95,11.3461538462,32007.5,,,B : 25% ,2.9
,Total ,,,1,20150,26.1846153846,2.8946153846,11.0546415981,58326.5

,Expectation of Co-products,,,Portion to root grinding,Volume (tons),Unit price (baht),Total revenue (baht)
,Wash skin,,,0.02,403,0.12,48360
,Soil skin,,,0.061,1229.15,0.03,36874.5
,Pulp,,,0.2,4030,0.134,540020
,,,,,,Total


,Activities,Response,,Target,,,        Budget,,Remarks
,Farmers-broker visit & ,Buyer,,Continuous root supply through year.,,, -,, - Farmer-Broker 
,meeting expense for ,,,,,,,,   visit budget 
,Root Sourcing department
,,,,Total,,,0















,หมายเหตุ : กรณีไม่มีการเซ็นอนุมัติในแบบฟอร์ม ให้แนบเป็นอีเมลล์อนุมัติแทนได้
